text,label
"Em thường mơ về những chuyện đã qua, nhất là những sự kiện không vui trong quá khứ. Dù biết rằng phải tập trung vào ngày mới, nhưng những suy nghĩ về quá khứ khiến em mất ngủ và cảm thấy không yên,","""PTSD"""
"Em biết rằng mình đang có một vấn đề. Mỗi lần đi qua cửa, em phải kiểm tra xem nó đã khóa chưa rất nhiều lần. Dù biết là đã khóa rồi nhưng lòng vẫn không yên. Điều này ảnh hưởng nhiều đến cuộc sống hàng ngày của em,","""OCD"""
"Làm việc liên tục mà không có lúc nào dừng lại. Em cảm thấy mình như một cỗ máy không ngừng chạy. Không biết từ bao giờ, em đã quên mất cảm giác được thảnh thơi. Mỗi lần nghĩ đến công việc, lòng em lại nặng trĩu,","""Burn-out"""
"Dạo này, em luôn cảm thấy mình đang bị mắc kẹt giữa quá khứ và tương lai. Em suy nghĩ về mọi quyết định và tự hỏi liệu mình có làm đúng. Cảm giác như mọi thứ đều không chắc chắn và em không biết phải làm gì cả,","""Overthinking"""
"Dạo này, em thấy buồn quá. Mỗi ngày tỉnh dậy, không muốn làm gì cả. Chẳng biết sao, nhưng mọi thứ đều trở nên chán chường. Em không biết mình đang làm gì nữa,","""Depression"""
"Cứ mỗi lần ra khỏi nhà, em lại thấy lo. Đôi khi chỉ cần ngồi yên một mình cũng cảm thấy sợ. Lo sợ mọi thứ và không biết phải làm sao,","""Anxiety"""
"Mấy hôm nay, em thường mơ về mấy chuyện xưa. Dù đã lâu rồi nhưng cảm giác vẫn như mới vậy. Em thấy mình không thể vượt qua những chuyện đó,","""PTSD"""
"Em thấy mình hơi kỳ cục. Cứ mỗi lần đi ngang cửa, em lại phải kiểm tra vài lần. Biết là không sao, nhưng trong lòng vẫn cảm thấy lo,","""OCD"""
"Làm việc mệt quá. Cảm giác như đang chạy đua với thời gian. Em không biết mình còn có thể tiếp tục như thế này bao lâu nữa,","""Burn-out"""
"Thỉnh thoảng, em tự hỏi mình có nghĩ quá nhiều không? Cứ mỗi lần phải quyết định một việc gì, em lại lo lắng suy nghĩ mãi,","""Overthinking"""
"Chị dạo này cảm thấy thật buồn. Mỗi ngày đến công ty, chị chỉ muốn nhanh chóng về nhà và trốn tránh mọi người. Dù không rõ lý do, nhưng lòng chị cứ nặng trĩu hoài,","""Depression"""
"Anh thấy lo lắng quá. Cứ mỗi lần phải nói chuyện trước đám đông hay làm một quyết định gì đó, lòng anh đập thình thịch. Không hiểu tại sao anh lại cảm thấy áp lực đến vậy,","""Anxiety"""
"Tôi vẫn thường mơ về cái ngày đó. Dù đã lâu rồi nhưng mỗi khi nhớ lại, lòng tôi lại như bị bóp nghẹt. Cảm giác này khiến tôi khó sống với hiện tại,","""PTSD"""
"Cháu hay lo lắng về mọi thứ. Ví dụ như khi ra khỏi nhà, cháu phải kiểm tra nhiều lần xem cửa đã khóa chưa. Nếu không làm thế, lòng cháu sẽ cảm thấy không yên,","""OCD"""
"Chị làm việc mệt quá. Cảm giác như không có lúc nào được nghỉ ngơi. Đôi khi chị chỉ muốn vứt bỏ mọi thứ và đi nghỉ dưỡng để tìm lại bình yên,","""Burn-out"""
"Anh luôn băn khoăn về tương lai. Mỗi lần phải quyết định gì đó, anh cứ nghĩ đi nghĩ lại. Cảm giác như mọi sự lựa chọn đều quá quan trọng và khó khăn,","""Overthinking"""
"Chị luôn nghĩ về tương lai và lo sợ những quyết định sai lầm. Chị thường tự hỏi liệu mình đã chọn đúng đường đi hay không. Cảm giác lo sợ và bất an luôn bám theo chị,","""Overthinking"""
"Dạo này, tôi thấy cuộc sống thật mệt mỏi. Dù có nhiều thứ để vui mừng, nhưng lòng tôi vẫn rất buồn. Có những ngày chỉ muốn ở nhà mà không muốn gặp ai,","""Depression"""
"Chị bỗng nhiên cảm thấy lo lắng mỗi khi phải ra khỏi nhà. Đôi khi, chỉ cần đi siêu thị mua đồ cũng khiến chị cảm thấy đau ngực và khó thở,","""Anxiety"""
"Anh không thể quên đi những gì đã xảy ra năm xưa. Mặc dù đã cố gắng tập trung vào cuộc sống hiện tại, nhưng những ký ức đó luôn quay về và ám ảnh anh vào mỗi đêm,","""PTSD"""
"Tôi luôn cảm thấy mình phải làm mọi thứ hoàn hảo. Mỗi lần viết một bức thư, tôi lại kiểm tra đi kiểm tra lại nhiều lần để chắc chắn không có lỗi,","""OCD"""
"Cháu thấy mình đang mất kiểm soát với công việc. Mỗi ngày, cháu đều tỉnh dậy với đống công việc chưa xong và cảm giác bị đè nặng. Cháu cảm thấy kiệt sức và không còn năng lượng nữa,","""Burn-out"""
"Chị thường lo lắng về tương lai của mình. Mỗi khi phải đưa ra quyết định, chị luôn tự hỏi liệu mình đã chọn đúng hay sai. Cảm giác này khiến chị thấy rất mệt mỏi và không biết phải làm sao,","""Overthinking"""
"Dạo này, em thấy mình cứ buồn hoài. Ngày nào cũng muốn ở một mình, chơi game hay xem phim để quên hết mọi chuyện. Bạn bè hỏi thăm, em cũng chẳng muốn nói chuyện,","""Depression"""
"Lúc nào em cũng lo sợ, lo sợ điểm thi, lo bị bạn bè chê cười, lo mình không giỏi bằng người khác. Mỗi lần phải thuyết trình trước lớp là tim em đập nhanh, muốn trốn chạy luôn ấy,","""Anxiety"""
"Em vẫn nhớ cái lần bị tai nạn khi đi xe đạp năm lớp 7. Dù giờ đã khỏe lại, nhưng mỗi lần thấy người ta lái xe gần mình là em lại sợ và nghĩ về lần đó,","""PTSD"""
"Mọi người hay chê em quá kỹ tính. Em muốn mọi thứ đều đúng đắn, như việc xếp sách theo thứ tự, hoặc sắp xếp giày dép cẩn thận. Em biết mình hơi khác, nhưng không thể thay đổi,","""OCD"""
"Em thấy áp lực học quá. Ngày nào cũng học từ sáng tới tối, đến nỗi muốn bỏ học luôn. Bố mẹ và thầy cô kỳ vọng, mà em sợ mình không đạt được,","""Burn-out"""
"Chẳng biết từ bao giờ, em cứ suy nghĩ hoài. Như việc mình sẽ chọn trường nào sau này, hay làm gì sau khi tốt nghiệp. Em biết mình còn trẻ, nhưng cứ lo nghĩ về tương lai hoài,","""Overthinking"""
"Hôm nay, em thấy buồn quá, không muốn làm gì cả. Cảm giác như cuộc sống đang nặng trĩu lên vai. Chẳng hiểu tại sao mình lại như vậy ạ,","""Depression"""
"Điều gì cũng làm em căng thẳng, đặc biệt là điều mới. Đôi khi em thấy như sẽ bị bất ngờ bởi mọi chuyện. Cảm giác không thể kiểm soát được mọi thứ,","""Anxiety"""
"Thỉnh thoảng, những ký ức xấu từ quá khứ quay về làm em không yên tâm. Chúng xuất hiện trong đầu em mà em không muốn. Em cố gắng quên nhưng không được,","""PTSD"""
"Em luôn phải kiểm tra đi kiểm tra lại mọi thứ, đặc biệt là khi phải rửa tay. Mọi người đều nói em quá quái lạ về điều này, nhưng em không thể kiểm soát được,","""OCD"""
"Học hành và công việc đè nặng lên đôi vai của em. Đôi khi em thấy mình không thể nào làm hết tất cả. Áp lực quá lớn,","""Burn-out"""
"Em thường xuyên suy nghĩ về tương lai. Lo lắng về điểm số, học đại học, và cuộc sống sau này. Cảm giác như phải quyết định mọi thứ ngay bây giờ,","""Overthinking"""
"Chẳng hiểu sao, dạo này em thấy buồn buồn. Lúc nào cũng muốn ở một mình, không muốn chơi game hay xem phim nữa. Cảm thấy chẳng có gì vui,","""Depression"""
"Dạo gần đây, em cảm thấy lo lắng quá. Mỗi lần phải thuyết trình trước lớp hay gặp bạn mới, lòng em đập thình thịch, muốn trốn chạy luôn ấy,","""Anxiety"""
"Em vẫn nhớ cái ngày xảy ra tai nạn đó, dù đã lâu rồi. Mỗi khi đóng mắt lại, hình ảnh đó vẫn hiện về. Không biết làm sao để quên,","""PTSD"""
"Tự dưng em thấy mình phải kiểm tra bài tập nhiều lần mới chịu. Cứ lo sợ mình làm sai, mặc dù biết rằng mình đã kiểm tra kỹ lắm rồi,","""OCD"""
"Lớp 10 mà sao bài tập nhiều thế không biết. Em cảm thấy mệt mỏi lắm rồi, không kịp chơi cùng bạn bè nữa. Cảm giác như đang bị đuối sức,","""Burn-out"""
"Em cứ suy nghĩ mãi về việc mình chọn trường nào sau này. Nếu chọn sai thì sao? Mọi người nói em nên yên tâm mà em không thể ngừng nghĩ,","""Overthinking"""
"Dạo này, em thấy buồn mãi không thôi. Cứ ngồi một mình và nghĩ về mọi thứ. Trước giờ em thích chơi game và xem phim, nhưng giờ chỉ muốn nằm trên giường thôi,","""Depression"""
"Cứ mỗi lần phải thuyết trình trước lớp, tim em đập nhanh lắm. Dù chỉ là một bài kiểm tra nhỏ, em cũng lo sợ và cảm thấy khó chịu,","""Anxiety"""
"Hồi hè trước, em có một sự việc không vui. Giờ mỗi lần nghĩ lại, lòng em lại đau nhói. Em muốn quên, nhưng cứ mãi ám ảnh,","""PTSD"""
"Bạn bè em bảo em có thói quen lạ. Cứ mỗi lần viết xong bài, em lại phải kiểm tra đi kiểm tra lại. Em cảm thấy mình không thể dừng lại,","""OCD"""
"Mấy tuần nay, em học online và làm bài tập suốt. Cảm giác như không có thời gian nghỉ ngơi. Mọi người nói rằng phải cố gắng, nhưng em cảm thấy mệt lắm,","""Burn-out"""
"Hôm nay, em lại nằm mơ về việc mình thi trượt. Em lo lắng về việc học và bạn bè nói gì nếu em không làm tốt. Em không biết phải làm sao để không nghĩ quá nhiều,","""Overthinking"""
"Dạo này tớ thấy buồn hoài á. Cứ ngồi trong lớp mà chẳng muốn làm gì, chơi game cũng chẳng thấy vui. Bạn bè cứ nói tớ thay đổi, không còn nhiệt tình nữa,","""Depression"""
"Khi phải thuyết trình trước lớp, tim tớ đập nhanh quá. Đôi khi chỉ ngồi nhắn tin với người mới cũng cảm thấy lo sợ. Không biết sao nữa, chỉ muốn tránh xa mọi người thôi,","""Anxiety"""
"Hồi năm ngoái có chuyện không vui xảy ra, tớ không muốn nói về nó. Nhưng mỗi lần nhắc lại, lòng tớ lại đau và tớ hay mơ về nó,","""PTSD"""
"Mọi người cứ chê tớ quá kỹ tính. Trước khi đi ngủ, tớ phải kiểm tra đèn và cửa nhiều lần. Tớ biết mình hơi lạ nhưng không kiểm tra thì lòng không yên,","""OCD"""
"Học online mệt quá. Từ sáng tới tối cứ ngồi trước máy tính, mắt mỏi, đầu đau. Bài tập nhiều quá, không biết sao mà kịp. Cảm giác như mình đang chạy một cuộc đua không hồi kết,","""Burn-out"""
"Dạo này tớ hay nghĩ lung tung về việc chọn trường đại học. Không biết nên theo đuổi niềm đam mê hay chọn một nghề ổn định? Mọi thứ đều mơ hồ và tớ cảm thấy mình đang bị lạc giữa biển lớn,","""Overthinking"""
"Mẹ bảo là mọi thứ mình làm đều sai, làm gì cũng không giỏi. Em cảm thấy mình thật vô dụng. Cứ mỗi lần bị mắng, lòng em lại như muốn nứt ra vậy,","""Depression"""
"Cha mẹ luôn so sánh em với bạn bè. Họ nói sao em không giỏi như họ. Em cảm thấy mình chẳng bằng ai và luôn sống dưới áp lực muốn chứng tỏ mình,","""Depression"""
"Em vẫn nhớ mỗi lần cha mẹ cãi nhau, rồi họ la mắng em như thể tất cả lỗi lầm đều do em gây ra. Cảm giác đó luôn ám ảnh em mỗi khi ở nhà,","""PTSD"""
"Khi em làm sai điều gì, cha mẹ đều trừng phạt em thật nặng. Em sợ mỗi lần mình phạm lỗi, và giờ chỉ muốn trốn tránh khỏi mọi người,","""PTSD"""
"Cha mẹ luôn nói em phải là người hoàn hảo, không được mắc bất kỳ lỗi lầm nào. Mỗi lần không đạt được điểm số cao, lòng em lại cảm thấy thất bại và tự trách bản thân,","""Depression"""
